image_path,text_label,caption,binary_target,font
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_260.png,bitch,An image containing toxic text,1,ghoulish
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_261.png,bitch,An image containing toxic text,1,graceful
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_262.png,bitch,An image containing toxic text,1,graffiti
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_263.png,bitch,An image containing toxic text,1,hollywood
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_264.png,bitch,An image containing toxic text,1,home_pak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_265.png,bitch,An image containing toxic text,1,impossible
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_266.png,bitch,An image containing toxic text,1,invita
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_267.png,bitch,An image containing toxic text,1,isometric1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_268.png,bitch,An image containing toxic text,1,isometric2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_269.png,bitch,An image containing toxic text,1,isometric3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_270.png,bitch,An image containing toxic text,1,isometric4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_271.png,bitch,An image containing toxic text,1,italic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_272.png,bitch,An image containing toxic text,1,jacky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_273.png,bitch,An image containing toxic text,1,jazmine
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_274.png,bitch,An image containing toxic text,1,larry3d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_275.png,bitch,An image containing toxic text,1,lcd
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_276.png,bitch,An image containing toxic text,1,lean
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_277.png,bitch,An image containing toxic text,1,marquee
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_278.png,bitch,An image containing toxic text,1,merlin1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_279.png,bitch,An image containing toxic text,1,mini
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_280.png,bitch,An image containing toxic text,1,modular
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_281.png,bitch,An image containing toxic text,1,nancyj
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_282.png,bitch,An image containing toxic text,1,nancyj-fancy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_283.png,bitch,An image containing toxic text,1,nancyj-underlined
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_284.png,bitch,An image containing toxic text,1,nipples
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_285.png,bitch,An image containing toxic text,1,nscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_286.png,bitch,An image containing toxic text,1,nvscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_287.png,bitch,An image containing toxic text,1,o8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_288.png,bitch,An image containing toxic text,1,ogre
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_289.png,bitch,An image containing toxic text,1,os2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_290.png,bitch,An image containing toxic text,1,pawp
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_291.png,bitch,An image containing toxic text,1,peaks
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_292.png,bitch,An image containing toxic text,1,pebbles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_293.png,bitch,An image containing toxic text,1,pepper
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_294.png,bitch,An image containing toxic text,1,puffy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_295.png,bitch,An image containing toxic text,1,rammstein
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_296.png,bitch,An image containing toxic text,1,rectangles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_297.png,bitch,An image containing toxic text,1,red_phoenix
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_298.png,bitch,An image containing toxic text,1,rev
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_299.png,bitch,An image containing toxic text,1,roman
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_300.png,bitch,An image containing toxic text,1,rozzo
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_301.png,bitch,An image containing toxic text,1,script
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_302.png,bitch,An image containing toxic text,1,shadow
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_303.png,bitch,An image containing toxic text,1,shimrod
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_304.png,bitch,An image containing toxic text,1,slant
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_305.png,bitch,An image containing toxic text,1,slide
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_306.png,bitch,An image containing toxic text,1,slscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_307.png,bitch,An image containing toxic text,1,small
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_308.png,bitch,An image containing toxic text,1,smisome1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_309.png,bitch,An image containing toxic text,1,smshadow
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_310.png,bitch,An image containing toxic text,1,smslant
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_311.png,bitch,An image containing toxic text,1,soft
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_312.png,bitch,An image containing toxic text,1,speed
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_313.png,bitch,An image containing toxic text,1,spliff
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_314.png,bitch,An image containing toxic text,1,stampate
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_315.png,bitch,An image containing toxic text,1,stampatello
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_316.png,bitch,An image containing toxic text,1,standard
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_317.png,bitch,An image containing toxic text,1,starwars
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_318.png,bitch,An image containing toxic text,1,stellar
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_319.png,bitch,An image containing toxic text,1,stforek
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_320.png,bitch,An image containing toxic text,1,straight
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_321.png,bitch,An image containing toxic text,1,sub-zero
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_322.png,bitch,An image containing toxic text,1,swan
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_323.png,bitch,An image containing toxic text,1,sweet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_324.png,bitch,An image containing toxic text,1,thick
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_325.png,bitch,An image containing toxic text,1,thin
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_326.png,bitch,An image containing toxic text,1,tiles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_327.png,bitch,An image containing toxic text,1,tinker-toy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_328.png,bitch,An image containing toxic text,1,tombstone
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_329.png,bitch,An image containing toxic text,1,twin_cob
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_330.png,bitch,An image containing toxic text,1,type_set
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_331.png,bitch,An image containing toxic text,1,univers
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_332.png,bitch,An image containing toxic text,1,utopia
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_333.png,bitch,An image containing toxic text,1,utopiab
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_334.png,bitch,An image containing toxic text,1,utopiabi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_335.png,bitch,An image containing toxic text,1,utopiai
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_336.png,bitch,An image containing toxic text,1,varsity
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_337.png,bitch,An image containing toxic text,1,wavy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_338.png,bitch,An image containing toxic text,1,whimsy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_339.png,bitch,An image containing toxic text,1,xbrite
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_340.png,bitch,An image containing toxic text,1,xbriteb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_341.png,bitch,An image containing toxic text,1,xbritebi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_342.png,bitch,An image containing toxic text,1,xbritei
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_343.png,bitch,An image containing toxic text,1,xchartr
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_344.png,bitch,An image containing toxic text,1,xchartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_345.png,bitch,An image containing toxic text,1,xcour
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_346.png,bitch,An image containing toxic text,1,xcourb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_347.png,bitch,An image containing toxic text,1,xcourbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_348.png,bitch,An image containing toxic text,1,xcouri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_349.png,bitch,An image containing toxic text,1,xhelv
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_350.png,bitch,An image containing toxic text,1,xhelvb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_351.png,bitch,An image containing toxic text,1,xhelvbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_352.png,bitch,An image containing toxic text,1,xhelvi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_353.png,bitch,An image containing toxic text,1,xsans
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_354.png,bitch,An image containing toxic text,1,xsansb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_355.png,bitch,An image containing toxic text,1,xsansbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_356.png,bitch,An image containing toxic text,1,xsansi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_357.png,bitch,An image containing toxic text,1,xtimes
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_358.png,bitch,An image containing toxic text,1,xtty
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_359.png,bitch,An image containing toxic text,1,xttyb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_360.png,cunt,An image containing toxic text,1,3-d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_361.png,cunt,An image containing toxic text,1,3d_diagonal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_362.png,cunt,An image containing toxic text,1,3x5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_363.png,cunt,An image containing toxic text,1,4max
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_364.png,cunt,An image containing toxic text,1,5lineoblique
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_365.png,cunt,An image containing toxic text,1,5x7
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_366.png,cunt,An image containing toxic text,1,6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_367.png,cunt,An image containing toxic text,1,6x9
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_368.png,cunt,An image containing toxic text,1,acrobatic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_369.png,cunt,An image containing toxic text,1,alligator
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_370.png,cunt,An image containing toxic text,1,alligator2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_371.png,cunt,An image containing toxic text,1,alpha
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_372.png,cunt,An image containing toxic text,1,arrows
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_373.png,cunt,An image containing toxic text,1,avatar
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_374.png,cunt,An image containing toxic text,1,banner
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_375.png,cunt,An image containing toxic text,1,banner3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_376.png,cunt,An image containing toxic text,1,banner3-d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_377.png,cunt,An image containing toxic text,1,banner4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_378.png,cunt,An image containing toxic text,1,barbwire
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_379.png,cunt,An image containing toxic text,1,basic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_380.png,cunt,An image containing toxic text,1,bell
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_381.png,cunt,An image containing toxic text,1,big
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_382.png,cunt,An image containing toxic text,1,bigchief
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_383.png,cunt,An image containing toxic text,1,bigfig
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_384.png,cunt,An image containing toxic text,1,block
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_385.png,cunt,An image containing toxic text,1,bolger
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_386.png,cunt,An image containing toxic text,1,braced
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_387.png,cunt,An image containing toxic text,1,bright
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_388.png,cunt,An image containing toxic text,1,broadway
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_389.png,cunt,An image containing toxic text,1,bulbhead
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_390.png,cunt,An image containing toxic text,1,caligraphy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_391.png,cunt,An image containing toxic text,1,catwalk
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_392.png,cunt,An image containing toxic text,1,charact1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_393.png,cunt,An image containing toxic text,1,charact2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_394.png,cunt,An image containing toxic text,1,charact3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_395.png,cunt,An image containing toxic text,1,charact4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_396.png,cunt,An image containing toxic text,1,charact5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_397.png,cunt,An image containing toxic text,1,charact6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_398.png,cunt,An image containing toxic text,1,characte
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_399.png,cunt,An image containing toxic text,1,chartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_400.png,cunt,An image containing toxic text,1,chiseled
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_401.png,cunt,An image containing toxic text,1,chunky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_402.png,cunt,An image containing toxic text,1,clb6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_403.png,cunt,An image containing toxic text,1,clb8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_404.png,cunt,An image containing toxic text,1,clb8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_405.png,cunt,An image containing toxic text,1,cli8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_406.png,cunt,An image containing toxic text,1,clr4x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_407.png,cunt,An image containing toxic text,1,clr5x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_408.png,cunt,An image containing toxic text,1,clr5x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_409.png,cunt,An image containing toxic text,1,clr5x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_410.png,cunt,An image containing toxic text,1,clr6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_411.png,cunt,An image containing toxic text,1,clr6x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_412.png,cunt,An image containing toxic text,1,clr6x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_413.png,cunt,An image containing toxic text,1,clr7x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_414.png,cunt,An image containing toxic text,1,clr8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_415.png,cunt,An image containing toxic text,1,clr8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_416.png,cunt,An image containing toxic text,1,coinstak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_417.png,cunt,An image containing toxic text,1,colossal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_418.png,cunt,An image containing toxic text,1,computer
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_419.png,cunt,An image containing toxic text,1,contessa
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_420.png,cunt,An image containing toxic text,1,contrast
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_421.png,cunt,An image containing toxic text,1,crawford
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_422.png,cunt,An image containing toxic text,1,cricket
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_423.png,cunt,An image containing toxic text,1,cyberlarge
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_424.png,cunt,An image containing toxic text,1,cybermedium
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_425.png,cunt,An image containing toxic text,1,cygnet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_426.png,cunt,An image containing toxic text,1,diamond
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_427.png,cunt,An image containing toxic text,1,doom
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_428.png,cunt,An image containing toxic text,1,dotmatrix
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_429.png,cunt,An image containing toxic text,1,double
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_430.png,cunt,An image containing toxic text,1,drpepper
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_431.png,cunt,An image containing toxic text,1,eftifont
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_432.png,cunt,An image containing toxic text,1,eftitalic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_433.png,cunt,An image containing toxic text,1,epic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_434.png,cunt,An image containing toxic text,1,filter
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_435.png,cunt,An image containing toxic text,1,fire_font-s
